Target,Seg_Text
0, 月初 入住 家 酒店       字 形容  糟糕     見   差   星級  晚  樓  disco 舞廳 直 會 營業  凌晨     聲音 吵雜   重音 鼓點  住   樓  客  法 入睡   想象 低 樓層  客   忍受 種  星級  遇 ! 早餐 簡陋      次  住   酒店 點評  實  住  太 窩囊   果   分 選項  會 毫猶豫 選  分
0,老掉牙  五星 酒店   入住  客房 窗外  酒店  封閉 露臺  窗 堆放 疑似 廢棄  棉  物品    住 天  拉 窗簾   夜  二天  緊 店  
0,種 酒店 居然  五星   知道  評   服務 意識 差   入住 酒店 時  提 兩 箱子 進  門迎 居然 動  動  次充  訂   床 房      兩張 房拼    居然    房床   空間  憐  投訴 前臺  果   投訴  攜程   長級  舊   點    說      寫   吃飯   長時間     果盤   簡單  果盤  吃飯  時    總  次 會  住  
0,段    概  唯  優點   房間   配置 簡陋  簡直 沒法 洗澡   命   沒 暖 空調  凍  命   前臺 服務員 態度  
0,住   差  酒店  懷疑 面 留言  全  酒店  託   說  衡水 唯  四星級 酒店  剛進 房間     瓜子皮  房間    服務態度   差  屋子裡  股 味道  會  住  
0,設施 老化  緊 馬路 噪音 太   晚 樓 衛生間  水流聲  空調 噪音 非常   法 入眠   總檯 反映   服務員 姍姍遲  強調    建議 入住 開發區 安慶 酒店  市區 民 路  錦江 星
0,住   差  酒店  懷疑 面 留言  全  酒店  託   說  衡水 唯  四星級 酒店  剛進 房間     瓜子皮  房間    服務態度   差  屋子裡  股 味道  會  住  
0,軟硬體  夠 三星 標準    凌晨  點 入住    道  指點  房前 燈  沒     摸索 找   房  設施 陳舊   黴味  床品   清潔  久 放水 熱  點      早   姐 忘  快  點     句    概         網 訂  高標  低  元   賓館 幅 廣告  休閒 房   高標    鑑    進店  問  客房  姐 反覆 問  否 預定    正面 回答  客房    賓館 提出 房價 問題  賓館 會 說    房間  高 標   總統套房  附屬 間  會  說 促銷  針     指出 賓館  促銷 應 時  網站 溝通  沒 溝通 應  網站 客 少  促銷價 結算  否  提前 退房  賓館  說    換    房間     感覺  賓館 缺乏 應  誠信  氣度   提前 退房  發現 裡  許 報館  然 總體 條件   海 相   價格便宜 
0,簡直  知道 攜程 會選 家 店    段  外  簡直 處  房間 舊  床墊  鋼絲     單號  房間   月 天開  空調 溫度    度   吃 早餐 沒 空調  姐 電話 亂     點 左右 
0,     房間 應  毯  乾淨   房間  安靜   肥皂  浴帽     惜    入住   發現  毯 髒 怕   股 難聞  味道  房間 裡面  知道 什 機器 作響   法 入睡  衛生間 裡面  羽毛 盒 竟然  空      太 恐怖 拉    高階  房間 尚    標間  住            早餐   咖啡  齙 模   『 推肫 牘   天氣 樣   
0,房間 太舊 太吵  洗手間 沒 熱水 建議 攜程 取消   合作  補充 點評    年  月  日      服務 態度惡劣 言語  太沖  冷冰冰  房間 設施 陳舊  衛生間  
0,服務      招 水平 差  網路 常    值 推薦 
0,真 差  酒店服 B 度  差    P  梯裡 痛苦 ! 早餐  特色 !  RR 住 酒店  x 窈 I 店  ^  
0,車  酒店  發現  門面 特   差   眼   前臺 辦手續  發現 態度 特 差   擺  服務 標兵  牌子    點  沒 感覺   房間   般  二天 中午 時     午 四點 半  飛機   商量 否  退房 時間 稍微 延遲 二十分鐘 左右  答覆  分  行  超 分鐘 算 半天  口氣    友 
0,     房間 應  毯  乾淨   房間  安靜   肥皂  浴帽     惜    入住   發現  毯 髒 怕   股 難聞  味道  房間 裡面  知道 什 機器 作響   法 入睡  衛生間 裡面  羽毛 盒 竟然  空      太 恐怖 拉    高階  房間 尚    標間  住            早餐   咖啡  齙 模   『 推肫 牘   天氣 樣   
0,房間 太舊 太吵  洗手間 沒 熱水 建議 攜程 取消   合作  補充 點評    年  月  日      服務 態度惡劣 言語  太沖  冷冰冰  房間 設施 陳舊  衛生間  
0,幫 朋友 訂   反映 太  想必    城市 規模  關係  宜昌  四星 肯定    城市  四星 相  具體說 說 入住 情況     房間 說   舊   設施   古老   清潔 程度  考察   說 so   so  說 英語 服務員 少  說 英語  服務員 說   英語 少  四星級    考慮  提高 接 外賓  水平   更況 三峽    外國遊客   
0,服務      招 水平 差  網路 常    值 推薦 
0,真 差  酒店服 B 度  差    P  梯裡 痛苦 ! 早餐  特色 !  RR 住 酒店  x 窈 I 店  ^  
0,車  酒店  發現  門面 特   差   眼   前臺 辦手續  發現 態度 特 差   擺  服務 標兵  牌子    點  沒 感覺   房間   般  二天 中午 時     午 四點 半  飛機   商量 否  退房 時間 稍微 延遲 二十分鐘 左右  答覆  分  行  超 分鐘 算 半天  口氣    友 
0,決    黑心 店 完全  河南  醜陋 特性 全 展現     床單   掉色  衣 染紅  點  事實證明  洗掉    (  )   收    元 錢  實 床單 值  元  剛   想 開發票   找 稅務   作罷  朋友  千萬 住  
0,決    黑心 店 完全  河南  醜陋 特性 全 展現     床單   掉色  衣 染紅  點  事實證明  洗掉    (  )   收    元 錢  實 床單 值  元  剛   想 開發票   找 稅務   作罷  朋友  千萬 住  
0,房間 非常 房間 設施 非常 舊   裝修    年   房間 空氣 非常 差   開啟門 股 非常   煙味  黴味 迎面 撲  服務  錯  然 幫    樓換    樓   房間 空氣 然 非常 差 非常 差 非常 差  接受   
0,房間 非常 房間 設施 非常 舊   裝修    年   房間 空氣 非常 差   開啟門 股 非常   煙味  黴味 迎面 撲  服務  錯  然 幫    樓換    樓   房間 空氣 然 非常 差 非常 差 非常 差  接受   
0,酒店  陳舊 房間   股 味道  早餐 般  房價   便宜 ! 總  般 
0,價格  長春 屬 高價   房間 環境  服務 完全 夠  房間 裡 櫃門 油漆 剝落  午  點半找  西餐廳  服務 員 告訴   班   班  六點半  前臺 姐    check - in  客 晾   接電話   臉  冷漠  客  找   服務 員 問路    牛  告知        完全  具備  謂 外 賓館  碼 形象     感覺    煩死   沒     住店        清閒    賓館 反饋    年  月  日      尊敬  賓客         入住 期間 遇  快 表示  誠摯  歉意  時  非常 感謝 夠 提出  服務 接 中  足      接工作   支援    全力 改進   加強 員工  培訓  提高 服務質量    優質  服務  迎接 館   位 賓客   通 事 進步 教育 員工  提高 服務 意識  服務質量   針性  開展 部門 崗位培訓   真誠 希    方便  請  告知   時 入住 時  詳細情況   入住 時間   接  （   知道 具體 接 員 姓名   描述   什 位置   總檯 入住 登記處  收銀 處  穿 什 顏色 制服  ）    勝感激   希     支援  關注     員工 歡迎  次 光 
0,   住  酒店    沒住   差  酒店   掛 五星       維景 前  希頓酒店    改名   早 剛 開幕 時 住  次  感覺       南京  直 住 金鷹  （ 房價  維景  差  畢竟   五星級  ）   金鷹  新街口  逛街 吃 東西  方便    現 南京  中山東路  修 鐵 外 車  進   金鷹 話  繞道 珠江路 圈    次  懶 開車 進 市區  訂  維景   滬 高速    車 停     次  驗      開點 車 金鷹       預定   求  務必 安排 床 房   攜程  回覆 簡訊 確認      前臺 問  雙床 房   問  前臺 說 預定    說明  務必   安排 床 房     前臺 回覆    確認   沒 樣 確認    現 床 房  沒    算  辦 正事 緊   入住    懶    理  電話  攜程 問   回事       晚  朋友 電話  找   總機 說 房間 客 姓名    轉   朋友   說錯 房號   電話  問    說 房號 沒錯      次  說 客 姓名    轉     四五次  總機   電話 轉            入住 期間 喝  瓶 樂  瓶 雪碧  結轉 時    黑店     沒 辦法  家  明碼標價 寫  紙     怪  長 眼       什  搞定    開車 回家     停車場 （  露天     酒店 門口 三四十米 處  ）   塊錢    問 收費員 說 停車 卷 面  免費 停車處  請 前臺 蓋章    收錢    原  夜 話  交  塊錢  （ 停車 卷 背面  整面 密密麻麻  寫    收費員   說     懶    ）  真 TMD  奇怪  住 酒店  夜  住  屁    五星級  酒店 寬頻  收費  稀鬆 平常   住宿 停車  錢  倒  次 碰見      總   會   住 維景   金鷹  金陵  喜登   四星  中心 酒店   硬體  服務  覺  維景   補充 點評    年  月  日      唯   滿意   門口  門童   出門 吃飯      親切  幫   車     解釋 說  現  班時間   計程車 交接班  麻煩  稍    賓館 反饋    年  月  日      非常感謝 客戶   酒店  反饋  針 酒店 停車 收費 事宜   予 攜程 客戶 特 優惠  通 攜 預訂 併入 住 酒店  客戶  酒店 停車 卡  前臺 蓋取 免費 停車 章  直接 享受 免費 停車 服務  謝謝 !
0,先說 說 硬體 設施   住    元  濟 套房  預訂 時  註明  煙 房  入住  房間 時    重新認識  什  套房  房間  暗   傢俱  舊  毯 髒  特  房間 裡  煙味 非常 刺鼻  難忍受  立刻 求 前臺 幫  換 房間   服務 員 說 先 房間 裡  確認         服務員    站  門口 說    味道    覺  木頭  味道      進屋   聞 怪味  想知 味       新裝修      特殊 木料    木頭 味道   堅持 換 房間   換  房 型    沒 味道   OK  服務員 帶   房間  便 幫  放  行李     出門    服務員 幫 關  門  晚 回 時  發現 門 開   卡    鎖  開啟   門  推開  奈  踹  腳 總算 開   進  門   犯愁   門 關  仔細    明白   門框 太緊     踹     天 早 費  九牛二虎力  開門  衛生間    舊  毛巾  舊 發 灰色   開 洗臉盆  冷水 龍頭   會 發出 發動機 般  巨響    立刻 關掉   說 說 服務     入住      張 早餐券  早餐    點 結束    點時   種類 沒   品種  少  餐桌 放   雙 筷子   調羹  沒 刀叉    方便  退房 時 便  剩   張 餐券   前臺  正 堂 理  詢問 入住 情況    說  入住 數  餐券      堂 理  委屈 說   住   床 房      張券     服務   子  反應     聯絡  房間 裡 臺 莫名  收費 成 節目   恍然悟  惜    出差     娛樂   補充 點評    年  月  日       說 服務 員  熱情    高分    服務水平  般  房間  設施 實 太 差  房間 裡 居然 沒  冰箱  提供   瓶裝水     桶裝水    敢喝      位  評價   定決心 訂  酒店    太 失    懷疑  高分   評   賓館 反饋    年  月  日      尊敬  先生  （ 請 允許  樣 稱呼     入住 時  姓名  賓客 意見反饋 姓名   ）  非常 感謝  留言   酒店 提出  寶貴意見     指出  關  酒店  類 硬體 問題 酒店 方  計劃   年底  客房  相關 設施 進行 裝修  時  酒店 服務 方面  出現  問題  引 酒店 高層  高度 關注 酒店 方  事 進行 徹底 調查   相關 員工 做出 相應 處理 時 酒店 方會  員工 進行  方面  培訓 加強 服務 意識 提高 服務 品質  希 次  機會   提供 更 優質  服務       資訊 存入 客史 資料  次 入住 時  會 提供 性化 服務   次 感謝  酒店 提出  種 建議  便   更   客 服務  提高 總體 服務 品質 
0,   住  酒店    沒住   差  酒店   掛 五星       維景 前  希頓酒店    改名   早 剛 開幕 時 住  次  感覺       南京  直 住 金鷹  （ 房價  維景  差  畢竟   五星級  ）   金鷹  新街口  逛街 吃 東西  方便    現 南京  中山東路  修 鐵 外 車  進   金鷹 話  繞道 珠江路 圈    次  懶 開車 進 市區  訂  維景   滬 高速    車 停     次  驗      開點 車 金鷹       預定   求  務必 安排 床 房   攜程  回覆 簡訊 確認      前臺 問  雙床 房   問  前臺 說 預定    說明  務必   安排 床 房     前臺 回覆    確認   沒 樣 確認    現 床 房  沒    算  辦 正事 緊   入住    懶    理  電話  攜程 問   回事       晚  朋友 電話  找   總機 說 房間 客 姓名    轉   朋友   說錯 房號   電話  問    說 房號 沒錯      次  說 客 姓名    轉     四五次  總機   電話 轉            入住 期間 喝  瓶 樂  瓶 雪碧  結轉 時    黑店     沒 辦法  家  明碼標價 寫  紙     怪  長 眼       什  搞定    開車 回家     停車場 （  露天     酒店 門口 三四十米 處  ）   塊錢    問 收費員 說 停車 卷 面  免費 停車處  請 前臺 蓋章    收錢    原  夜 話  交  塊錢  （ 停車 卷 背面  整面 密密麻麻  寫    收費員   說     懶    ）  真 TMD  奇怪  住 酒店  夜  住  屁    五星級  酒店 寬頻  收費  稀鬆 平常   住宿 停車  錢  倒  次 碰見      總   會   住 維景   金鷹  金陵  喜登   四星  中心 酒店   硬體  服務  覺  維景   補充 點評    年  月  日      唯   滿意   門口  門童   出門 吃飯      親切  幫   車     解釋 說  現  班時間   計程車 交接班  麻煩  稍    賓館 反饋    年  月  日      非常感謝 客戶   酒店  反饋  針 酒店 停車 收費 事宜   予 攜程 客戶 特 優惠  通 攜 預訂 併入 住 酒店  客戶  酒店 停車 卡  前臺 蓋取 免費 停車 章  直接 享受 免費 停車 服務  謝謝 !
0," т б Ё У х ╔ д о ╬ ╘ в ║ ╣ д у Б ╪ р ╬ ф ╣ Й  © ╢ м Ь и о ф ю ╪ ш ╩ ╧ ╡ ╩ ╢ М  © и й г ╣ ╫ а к ╬ ф ╣ Й ╨ С ╦ п ╬ У л ь ╡ ╩ й Ф ╥ Ч  © м ╧ ш ф ю ╪ ш р ╩ о б :   д г н ╩ ц е м ╞ ╢ С й Е п ╕ х щ © и ╬ о г ╟ л ╗ ╣ д ╥ Ч н Я т ╠ ╨ м в т ж З ╡ м л Э ╣ д ╥ Ч н Я т ╠ х ц х к ╦ п ╬ У у Ф й г "" ╠ Ж ж а х Г ╧ И "" ;   ╥ © ╪ Д л ╚ п ║ а к Ё Щ а к р ╩ у е п ║ ╣ ╔ х к ╢ ╡ м Б в ъ б ╥ ╤ ╪ ╨ э ю ╖ д я и Х й ╘ р ╡ ╥ г Ё ё Ё б ╬ и ╦ п ╬ У о С ╪ ╦ й ╝ т ╙ ╣ д у п ╢ Щ к Ы ;   т ╜ ╪ ф ╩ ╝ в ║ а ╫ л Л ╣ д ж ╩ в ║ а к р ╩ м"
0,強烈建議 攜程 取消  酒店  合作   日 招 客 預訂 四間 客房  客 入住   發現 房間 均  強烈  刺激性 氣味  懷疑  裝修 造成    位 客  房間 呆   時 左右   感覺 呼吸困難  眼睛 紅腫  奈 求 店方 換房  前臺 服務員 態度 十分 傲慢  堅稱 未  客 投訴 房間 氣味 問題  稱 房間 均  住滿    調房  求 退房    房費  退   客 求 退房  請 關 部門 進行 空氣質量 監測  時 前臺 理  出現   調整  房間  次 歷 嚴重 影響 單位 形象   深感 奧運    國巨集  服務水平 表示 擔憂 
0,堂堂 四星級 酒店  寫錯  房號    訂單 退  房間   攜程 反饋   提前 退房  種 服務  符合 四星級  
0,訂  豪華 標間   元  價格  住      差   周環境   鐵口 沒   餐廳 行  周  找 吃   房間   住  兩天  天 晚 沒水  寬頻 收費   列印 貢獻  十  元  絕 值 
0,房間 設施   星  標準差   遠   酒店  認 房間  設施  達  顆星  足 匹配   酒店  住     層  原    房間 裡 白天   必須 開燈    瀰漫  股 潮溼 發黴  氣味 房屋 隔音 差    早  走 道   客 嘲雜  聲音 吵   睡 懶覺
0,房間 設施   星  標準差   遠   酒店  認 房間  設施  達  顆星  足 匹配   酒店  住     層  原    房間 裡 白天   必須 開燈    瀰漫  股 潮溼 發黴  氣味 房屋 隔音 差    早  走 道   客 嘲雜  聲音 吵   睡 懶覺
0, 安排  電梯 附近  極 吵  象住  飛機場  補充 點評    年  月  日      早餐 錯  果  攜程  預定     優悅  卡 積分 
0, 安排  電梯 附近  極 吵  象住  飛機場  補充 點評    年  月  日      早餐 錯  果  攜程  預定     優悅  卡 積分 
0, 鬼 方 居然  三星 簡直   法 相信 差  太差   惜 沒  分    分 定   分
0,十 期間 攜程 訂  鴻 展樓  網 說  四星   方       問 服務員  四星 酒店    說      指  指 門  紅 膠紙 剪  四顆 紅五星    四星  昏  堂 員 解釋  迎賓館  四星  鴻展 樓  附樓  沒 四星  原  房間   裝置  舊  床單   舊   價錢  貴  天    早餐 太  牛奶 沒 牛奶 味  餐具   太 乾淨      家 酒店  間房 裡   畫冊  面 滿 朱容基  李鵬  叔平  國家 政  裡  提字  合影留念  補充 點評    年  月  日      住 酒店 停車  收費    次 遇 
0,三星級  誇張   實  誇張   環境 差  房間 差  床  更差    服務  搖頭   搖頭 
0,關 次 入住 情況 想  花 太 篇幅 評  簡單 說  情況 希  攜程 遇 樣  情況  啟動 快速反應 機制 處理 免 耽誤 行程   夜 班機  關係   凌晨 兩點  酒店   疲憊堪  情況   預定  時間  賓館  前 臺   十分鐘    面   睡醒  樣子  報  名字   說 查   攜程 定  房    說     快快 辦 手續  入住  住  兩天 退房 時 竟然   預定   房價    元 前臺  解釋  時 沒       種 房型  住  房型  商務 床 房 竟然  概   平方 !  問 難道    更     回答    馬 暈倒 ! ~ ~ ~ ~ ~ ~ ~ ~   協調      兩 半時   攜程 六七 電話   解決問題  解決   相  愉快 
0, 鬼 方 居然  三星 簡直   法 相信 差  太差   惜 沒  分    分 定   分
0,三星級  誇張   實  誇張   環境 差  房間 差  床  更差    服務  搖頭   搖頭 
0,關 次 入住 情況 想  花 太 篇幅 評  簡單 說  情況 希  攜程 遇 樣  情況  啟動 快速反應 機制 處理 免 耽誤 行程   夜 班機  關係   凌晨 兩點  酒店   疲憊堪  情況   預定  時間  賓館  前 臺   十分鐘    面   睡醒  樣子  報  名字   說 查   攜程 定  房    說     快快 辦 手續  入住  住  兩天 退房 時 竟然   預定   房價    元 前臺  解釋  時 沒       種 房型  住  房型  商務 床 房 竟然  概   平方 !  問 難道    更     回答    馬 暈倒 ! ~ ~ ~ ~ ~ ~ ~ ~   協調      兩 半時   攜程 六七 電話   解決問題  解決   相  愉快 
0,訂  豪華 房  知 什  副 樓  裡  犄角  房間   沒  風景     拆   廣告牌 鐵架子     沒 明白 什 前臺   間   沒    辯   願意 影響 度假  心情   房間  環境  服務     分  攜程  介紹   簡單     清楚 
0,總體 說 應  二 星級賓館   定  時間  晚   家 酒店   入住 時問 前臺  黃山 城市  資訊  說  知道   入住   辦理 二十分鍾       房間  設施  陳舊 住    舒服 
0,次  貴陽  通 攜程 訂  兩晚  說  三星  走進 房間  發現 設施 太舊  衛生條件 意  毯 太髒  洞  牆壁  發黃   想 退掉  晚   街  發現 整 貴陽  城市 建設  樣      住  兩晚 
0,衛生條件  服務水平  服務質量     差 形容
0,      部份 房 g  Wj    免 M     加收  元 / 天      l 生差   房 g 毯  v     知道  什 N 液 w 留  黑色 圈圈 痕 E   具洗   蚯 Q    白色   色   sl 灰    面   洞    外    蟑螂 坦然  淖 雷   肋 ^  
0,      部份 房 g  Wj    免 M     加收  元 / 天      l 生差   房 g 毯  v     知道  什 N 液 w 留  黑色 圈圈 痕 E   具洗   蚯 Q    白色   色   sl 灰    面   洞    外    蟑螂 坦然  淖 雷   肋 ^  
0, 酒店 實 太差   進房   蟑螂  設施  差 電視  知道  什     床頭  鍵  知道    整 凹   走道   牆   潮   前臺  佈景   破爛   裝修  
0,客房 環境 級差  房間 裡 時常  見  強   新鋪  床單   佔 整 面積  分     知道  什 液體 留  印記   夾雜     黑 鞋印  噁心 極  衛生間   水  慢   浴缸 裡 沖澡     分鐘  聽  會     水淹七軍   毛巾   灰色   實  差勁  建議 想 入住 德請 慎重考慮 
0,╠ ╬ ю ╢ й г ╤ ╘ ╣ д  ╦ Ж м М и о ё ╛ в ║ а к  ╦ Ж м М и о й ╣ т з й э ╡ ╩ а к а к ё ╛ н р ╣ ╫ ╧ С я Т ╣ д ╣ з р ╩ ╦ Ж м М и о й г в ║ т з ╫ У ╫ ╜ о й ╩ ╗ ╬ ф ╣ Й ё ╛ ╣ з ╤ Ч л Л н ╞ м п п ╞ Ё л ╟ О н р ╤ ╗  ╦ Ж м М и о т з х П ╫ П ╬ ф ╣ Й ё ╛ ╣ Г й с ╠ х н р  д Й г ╟ ╫ А ╩ И ╣ д ╣ Г й с ╩ ╧ ф ф ё ╛ ╥ Ч н Я т ╠ к ь ж й л ╚ ╡ Н а к ё ╛ а ╛ ╩ Ы ╠ ╬ ╣ д ю Я ц ╡ р ╡ ц ╩ с п ё ╛ ╨ ц о С н р и о ╠ ╡ в с г ╥ к Щ ц г й ╡ ц ╢ р ╩ я Ы ё ╩ г ц а к р ╩ о б ц е б М и о ╬ м © ╙ ц е ё ╛ н р ╩ ╧ т з ╥ © ╪ Д ю О ц Ф д ь ё ╛ ╫ А у й ╣ д й ╠ ╨ Р ц Ф н ч ╠
0,檢視    遊記  選擇   酒店   失  建議  家  住   前臺  前臺 姐  廣東話  事 交談   決定   什 房間   求 高點  樓層      樓  進門  股 煙味  房間   設施 差   銅 羅灣     天橋   酒店  次 買 東西 回    走 天橋  願 住 珀 酒店   崇光 近   走 天橋    紅眼 航班  求 延弛 退房   孩子 睡 午覺   肯  服務 太差   根  四星  標準    海南  三星   評   建議 家 帶 孩子 話   住  酒店 
0,真   普通  家 酒店   應 成  香港  居住 選擇        巷 裡  難 找    價格 奇貴   房間      國   單間  敢  標準間    前臺 服務 冷漠  老 陸  翻白眼 
0,  月  日 次 入住 住    房  價格   元漲   元  整 烏魯木齊 酒店 旺季  漲  說 年  月   月 烏魯木齊 酒店   漲    理解 畢竟    月  賺錢 冬天   零  度  少    發現 房間  迷  撤   留  兩瓶 礦泉水  衛
0,酒店 環境   氣氛      老婆 剛剛 住 進   姐 電話  問  特殊 服務  真 恐怖  老婆 說   住        勉強 說服 老婆 住   晚       更 恐怖  居然 沒 開水 供應  然    燒水   燒 水壺 居然  長  毛    服務員 勉強  換      樣   時  知道  說 什     買  礦泉水  勉強 付 
0, 硬體  軟體  非常 令 失  家 酒店    前面 朋友   評  願 入住 家 屯河 華美達     旅遊 旺季 訂房 易  原   前  入住 晚  開  建議 朋友   便  嘗試   店 堂 偏狹  房間 面積    傢俱 少 殘舊  感覺 清冷 空蕩  毯 髒  裝修 暗舊  洗手間   浴具 潔具 顏色 陳髒  毛巾 邋遢  電視節目 奇少  服務 意識 極差  前臺  堂 副理 態度 倨傲  俾睨 房客   爭風 辯  接線生 宛 生手  答非問  僅 門童 主動  客戶  行李  尚顯 敬業  早餐  感覺   招 般    酒店 部 缺少 培訓   員 完全 沒 客  尊  思想   知道 華美達  中國  品牌 理   什  操作   根 夠 四星  聽說  三星  新融 廈   差 截    攜程 夠 加強 調研   客戶 提供 更加 準確  資訊 
0,標間 面積 實 太  衛生間  轉  開身  客房 服務  般    電話  態度 尚  值稱讚    家  咖啡廳 環境 錯  中餐廳 口味  
0, 說    北京 種 方  房價  房間 質量 說   價格  算 便宜     先前 住   北京  賓館     貴 服務  差  房間 相   平安 府  房間    特  廁  太 狹   房間 窗戶   牆壁  暖水 裝置  根 開  窗太吵    晒 進 太陽   賓館 裡 沒 電梯     提 拉箱 抬  三樓 房間  中間 服務 員  沒 幫忙   結帳 時  前臺 送  張 V IP卡  說 次   直接   電話 預定    價  攜程  便宜 
0,十 期間 攜程 訂  鴻 展樓  網 說  四星   方       問 服務員  四星 酒店    說      指  指 門  紅 膠紙 剪  四顆 紅五星    四星  昏  堂 員 解釋  迎賓館  四星  鴻展 樓  附樓  沒 四星  原  房間   裝置  舊  床單   舊   價錢  貴  天    早餐 太  牛奶 沒 牛奶 味  餐具   太 乾淨      家 酒店  間房 裡   畫冊  面 滿 朱容基  李鵬  叔平  國家 政  裡  提字  合影留念  補充 點評    年  月  日      住 酒店 停車  收費    次 遇 
0,沒 住  服務  差  洲際 酒店   /  入住   前臺 CHECK   IN 時  告知 攜程   免費 洗衣 取消    次 確認   久  說  保留 （ 感覺  會  問題  面 結帳 時  發生 ）  飲料 券   提醒   肯   樓層 裡 股 裝修  油漆味 （  樓 ）  房間 非常   感覺  超   平方   晚  點  沒 送 迎賓 水果 （ 感覺 家 洲際   環節 省  省 ）  二天 晚 洗澡  半  聽 水 陣 抖動  接 放出    鐵鏽 水    急 找 毛巾 擦乾  居然 浴室 裡 沒 浴巾    條  沒     擦 手巾 擦乾  電話     分鐘   工  檢查 （ 期間 催 數次 ）  解決辦法  繼續 放水  放   分鐘  說  洗    沒見  酒店 理員  表示  道歉  結帳 時 事  賬單 表示 異議   -   收  應 免費  洗衣費   賬單  未 簽字  前臺     卡  刷   然  免費  網費   收費   堂 副理 交涉        攜程 聯絡   手機 接通 攜程   手機  副理        分鐘 電話   意 退款  （ 事 裡 沒 迎賓 水果 ）    昨晚 浴室  事情 副理 反映  答應 說 儘快 答覆  目前 尚未 收 回覆   瀋陽 前   北方  服務  瞭解     網 訂  洲際 酒店  原 期 國際品牌 鎖 酒店    住    洲際 滿意  沒想  家 洲際 會  樣  遭遇   家 洲際 酒店 十分 失  會 告誡   瀋陽  事   千萬  住 裡     陳述 負責    PRIORITY   #         
0,酒店 分 新樓  舊樓  訂  標準間  舊 樓   說   房間  設施 實 太舊   毯  出 顏色    住  時間 短    沒 換   床品  乾淨   前臺   服務員 似 會 笑  彷彿   住店   添  巨  麻煩 樣   住   天  次  前臺   覺     未 見  笑   真暈 
0,普通  標間 太 陳舊  沒法 住  ctrip  籤  差  房間  換  豪華 標間      換  晚  點   沒 窗戶  房間  鬱悶  早餐 兩歲  孩 居然 錢  理喻 
0,非常 差  入住 半時  想 退房   毯 髒  浴缸 裡 特 噁心  什    頭髮  灰泥    根 沒 什 游泳池  攜程  宣傳   問題   定  兩天  住  晚  退房   巧  退房   旁  哥   遭遇 樣   退房   攜程  電話 定  酒店 … …     online 定  ~
0,酒店 真  足   星級  感覺   早餐 錯   服務  住宿  沒     滿意 點點     房間 裡  怪味 … … 
0,沒   更 差勁  房間   近 火車站  服務 般般
0,房間 太老    服務 周    熱情   交通    保安 象 混子   前臺 服務 冷漠
0,沒   更 差  酒店   房間 燈光 暗淡  空調 法 調節  前臺 服務 僵化   早餐 時  服務員 居然   回 房間  拖鞋 換成 皮鞋    底   帝  家 酒店  老總 應 馬 辭職  建議 家  住 家 酒店    騙  感覺 
0,酒店  舊  聽說  十年  歷史  房間      謂 三星 酒店  次性  剃鬚刀   提供   外 花  塊錢 買  總體    火車站 周  商務酒店 
0,酒店  理位置  算 便利   酒店  設施 非常 成舊  前臺  聽說  攜程 訂     房間   陳舊  客房  設施 差   房價  高    朋友 說   認 價格  訂 高    … …
0,  久  想  評價  記  火車站 超級 近   方便  時 必然 會 覺  吵  韓日 旅遊團 住 裡    前臺 服務 冷淡  兩 住 標準間    張 房卡    挑釁     氣  沒 心情  賓館 反饋    年  月  日      酒店 針 客 提出  問題  現 認真 整改  希  位 入住 渤海 明珠 酒店     高興 入住  滿意   
0,  久  想  評價  記  火車站 超級 近   方便  時 必然 會 覺  吵  韓日 旅遊團 住 裡    前臺 服務 冷淡  兩 住 標準間    張 房卡    挑釁     氣  沒 心情  賓館 反饋    年  月  日      酒店 針 客 提出  問題  現 認真 整改  希  位 入住 渤海 明珠 酒店     高興 入住  滿意   
0,酒店  舊  聽說  十年  歷史  房間      謂 三星 酒店  次性  剃鬚刀   提供   外 花  塊錢 買  總體    火車站 周  商務酒店 
0,酒店  理位置  算 便利   酒店  設施 非常 成舊  前臺  聽說  攜程 訂     房間   陳舊  客房  設施 差   房價  高    朋友 說   認 價格  訂 高    … …
0,   攜程 預定   糟糕  酒店  建議 取消  酒店  合作 
0, 倉庫 改  拖鞋 錯 衛生間   早餐 差
0,早餐   退   榔 太 o 理    @ 酒店  房 g 味 b 修太 
0,  日 入住  房間  整 晚 均  隆隆 噪音    電梯    樓  作 移動 傢俱  體育鍛煉  坐  聽   明顯  頭  挨 枕頭   枕  音響   夜 沒睡    預定  天    天 早 快 逃跑  賓館 反饋    年  月  日      非常 感謝   提出  寶貴意見   酒店 晚 緊急 工程 搶修   造成 便 請諒解  房間    問題  請 電 酒店 前臺  酒店 前臺  竭誠  客 服務  歡迎 次 入住 中南 海濱 酒店  提出 寶貴意見 
0,早餐   退   榔 太 o 理    @ 酒店  房 g 味 b 修太 
0,  日 入住  房間  整 晚 均  隆隆 噪音    電梯    樓  作 移動 傢俱  體育鍛煉  坐  聽   明顯  頭  挨 枕頭   枕  音響   夜 沒睡    預定  天    天 早 快 逃跑  賓館 反饋    年  月  日      非常 感謝   提出  寶貴意見   酒店 晚 緊急 工程 搶修   造成 便 請諒解  房間    問題  請 電 酒店 前臺  酒店 前臺  竭誠  客 服務  歡迎 次 入住 中南 海濱 酒店  提出 寶貴意見 
0,價效 低  感覺  貴  選擇 酒店 主   附近  企業 近   房間 總  聽  響  水聲  希 酒店  降低 價格  目前  設施  安徽省   酒店 相 值  元  
